title,lyrics,이별유무,긍부정,cluster_label
눈부시게 빛이 나던 그 날 (I.P.U),어때 잘 지내니. 내 생각은 하니. 널 잊지 못해 난 이렇게. 그때는 사랑이 참 어렵고. 널 받아 주기엔 난 어렸지 예. 하얗게 지워져 가는 우리의 기억. 다시 되뇌어봐 오늘 밤은 너무 길어 항상 가만히 있어. 가슴 한구석이 자꾸 허전해질까. 눈부시던 우리 밤을 기억해. 그날에 우리를 아직. 시간아 멈춰줘 일시정지 멈춰. 우린 입 맞춘 채 자세를 시작해. 우리는 별을 좋아해. 달빛 아래 우릴 비출 때. 우린 절대 어둡지 않아. 네가 나를 바라봐 줄 땐. 눈부시게 빛이 나던 그 날. 우리 약속해 나는 너와 약속해. 마치 처음부터 그래왔던 것처럼. 돌아오기를 바라 그날처럼. 눈부시게 빛이 나던 그 날. 우리 약속해 나는 너와 약속해. 언제라도 기댈 수 있게 이곳에서. 다시 웃음 지을 수 있게. 이렇게 약속해. 한줄 한줄 썼다 지웠다 혼란해. 보낼까 말까 고민 고민해 밤새. 넌 내 구조에 들어와. 날 고장 나게 만들어. 내게서 도망가 왜. 애태우네 또 밤새. 수많은 말들 머릿속에. 꼬깃꼬깃 담아둔 말들. 네가 보고 싶어 이 말 전하고 싶어. 눈부시게 빛이 나던 그 날. 우리 약속해 나는 너와 약속해. 마치 처음부터 그래왔던 것처럼. 돌아오기를 바라 그날처럼. 눈부시게 빛이 나던 그 날. 우리 약속해 나는 너와 약속해. 언제라도 기댈 수 있게 이곳에서. 다시 웃음 지을 수 있게. 이렇게 약속해. 비가 오면 너의 우산이 되어줄게. 따뜻하게 꽉 안아줄게 널. 약속했던 그 날이 오늘이 아닐까. 환하게 날 보고 웃어줄 그 날. 눈부시게 빛이 나던 그 날. 우리 약속해 나는 너와 약속해. 마치 처음부터 그래왔던 것처럼. 돌아오기를 바라 그날처럼. 그날처럼 우리. 눈부시게 빛이 나던 그 날. 우리 약속해 나는 너와 약속해. 언제라도 기댈 수 있게 이곳에서. 다시 웃음 지을 수 있게. 이렇게 약속해. 약속해. 나는 너와 약속해 나는 너와 약속해. 나는 너와 약속해 나는 너와 약속해,1,0,3
한 사람을 위해,내 곁을 스쳐 가는 바람에 담겨있는. 니 향기만으로도 세상 끝에 서곤 해. 아직 남아있는 내 안의 사람에게는. 떠나간 널 차마 알릴 수 없었어. 한 사람을 위해 살아가려 했는데. 그러고만 싶었는데. 왜 너를 가게 한 거야. 왜 혼자 남겨진 거야. 지워내지 못할 기억을. 어떻게 견디라고. 왜 사랑하게 한 거야. 왜 여기까지라고 해. 나 이젠 니가 아니면 안 되는데. 너무 보고 싶어 잠들지 않는 밤보다. 혼자 눈을 뜨는 아침이 더 슬퍼. 한 사람조차도 사랑할 수 없다면. 누굴 위해 살아야 해. 왜 너를 가게 한 거야. 왜 혼자 남겨진 거야. 지워내지 못할 기억을. 어떻게 견디라고. 왜 사랑하게 한 거야. 왜 여기까지라고 해. 나 이젠 니가 아니면 안 되는데. 눈물 없이 너를 간직 할 수만 있다면. 혼자 눈을 떠도 괜찮아질 텐데,1,0,2
Day or a moment,술을 한 잔하고서 집에 오는 길. 내 마음이 너무 허전해. 집에 갈땐 너와 항상 통화했는데. 술을 마시면 그게 생각나. 하루도 잠시도 못잊겠어 나는. 너와의 좋았던 그때 생각나. 따뜻한 말투 눈빛 그리워. 거리를 헤매이다가 눈물이 난다. 흔한 이별이라고 시간이 가면. 모두 잊을거란 위로도. 나에겐 맞지가 않잖아. 왜 난 아직 너를 생각해 아파만하니. 하루도 잠시도 못잊겠어 나는. 너와의 좋았던 그때 생각나. 따뜻한 말투 눈빛 그리워. 거리를 헤매이다가 눈물이 난다. 왜 이렇게 답답해질까. 허탈한 마음 어떡해야하니. 하루도 잠시도 못잊겠어 나는. 너와의 좋았던 그때 생각나. 따뜻한 말투 눈빛 그리워. 거리를 헤매이다가 눈물이 난다,1,0,1
Day or a moment (Inst.),술을 한 잔하고서 집에 오는 길. 내 마음이 너무 허전해. 집에 갈땐 너와 항상 통화했는데. 술을 마시면 그게 생각나. 하루도 잠시도 못잊겠어 나는. 너와의 좋았던 그때 생각나. 따뜻한 말투 눈빛 그리워. 거리를 헤매이다가 눈물이 난다. 흔한 이별이라고 시간이 가면. 모두 잊을거란 위로도. 나에겐 맞지가 않잖아. 왜 난 아직 너를 생각해 아파만하니. 하루도 잠시도 못잊겠어 나는. 너와의 좋았던 그때 생각나. 따뜻한 말투 눈빛 그리워. 거리를 헤매이다가 눈물이 난다. 왜 이렇게 답답해질까. 허탈한 마음 어떡해야하니. 하루도 잠시도 못잊겠어 나는. 너와의 좋았던 그때 생각나. 따뜻한 말투 눈빛 그리워. 거리를 헤매이다가 눈물이 난다,1,0,1
하루이틀 웃고 사흘나흘 울고,하루이틀 웃고 사흘나흘 울고. 그런다고 네가 올 거 아닌데. 참 바보처럼 믿었구나. 너도 보고싶어 울고불고. 할 줄 알았는데. 어쩜 그래 나만 못 잊었니. 며칠 전 널 봤대 보란 듯 잘 산대. 네 옆에 다른 한 사람. 새침하지만 네 손 꼭 잡고 있던 그녀. 누가 봐도 참 괜찮아 보였대. 여전히 잘 웃고 조금 말랐더래. 다른 건 내가 없을 뿐. 눈이 부시던 그 좋던 날이 다신 없지만. 다른 사람과 이제는 행복한가 봐. 하루이틀 웃고 사흘나흘 울고. 그런다고 네가 올 거 아닌데. 참 바보처럼 믿었구나. 너도 보고싶어 울고불고. 할 줄 알았는데. 어쩜 그래 나만 못 잊었니. 요즘도 생각나 그 동네 골목길. 가끔 혼자 걷곤 했어. 우리 좋아서 무엇도 부럽지 않았잖아. 아직 그곳에 아직 그대로. 우린 웃고 있는데. 하루이틀 웃고 사흘나흘 울고. 그런다고 네가 올 거 아닌데. 참 바보처럼 믿었구나. 너도 보고싶어 울고불고. 할 줄 알았는데. 어쩜 그래 나만 못 잊었니. 아니라고 괜찮다고 웃어넘겨도. 너 땜에 울잖아 하루가 다 너잖아. 조금 서운할 걸 조금 아파할 걸. 그게 쉽니 정말 어떻게 잊니. 참 바보처럼 믿었나봐. 우리 정말 이제 끝인가 봐. 아닌 줄 알았어. 어쩜 그리 못됐어. 하루이틀 웃고 사흘나흘 울고. 그런다고 네가 올 거 아닌데. 참 바보처럼 믿었구나. 너도 보고싶어 울고불고. 할 줄 알았는데. 어쩜 그래 나만 못 잊었니,1,0,5
미아(迷兒),또 다시 그 길을 만났어. 한참을 걸어도 걸어도. 익숙한 거리 추억 투성이. 미로 위의 내 산책. 벗어나려 접어든 길에. 기억이 없어서 좋지만. 조금도 못 가 눈앞에 닿는. 너의 손이 이끌었던 그때 그 자리. 길을 잃어버린 나 가도 가도 끝없는. 돌고 돌아가는 길 그 추억. 다 피해 이제 다 와 가는 듯. 나의 집 저 멀리 보여서. 발걸음 재촉하려 하다. 너무 많았던 추억뿐인 곳. 날 항상 바래다주던 이 길뿐인데. 우두커니 한참 바라보다가. 어느새 길 한가득 네 모습들. 그 속을 지나려 내딛는 한걸음. 천천히 두 눈을 감고서 길은 어디에. 길을 잃어버린 나. 가도 가도 끝없는. 날 부르는 목소리 날 향해 뛰던. 너의 모습이 살아오는 듯. 돌아가야 하는 나 쉬운 길은 없어서. 돌고 돌아가는 길 그 추억 다 피해. 이제 도착한 듯해 이젠,1,0,2
뒤 돌아 걸어가면 되돌릴 수 있을까,집에 데려다 주고 안부를 묻고. 예쁜 풍경 사진을 보내고. 맛있는 저녁과 밤 새운 얘기들. 그 모든 게 당연했던 날들. 때론 철없는 말에 울기도 하고. 널 꼭 안고 세상을 갖던 날. 모든 계절이 다 우리였던 순간들. 그 모든 게 꿈이었던 시간. 뒤 돌아 걸어가면 되돌릴 수 있을까. 우리 이별을 그때 우리를. 만날 수 있을까. 거리에 남은 그리움에게. 안부를 묻고서. 다시 한참을 걷는다. 가는 곳곳들 마다 온통 우리 뿐. 그땐 그냥 스쳤던 모습들. 왜 지나고 나야 알게 되는 걸까. 그 모든 게 후회로 남은 시간. 뒤 돌아 걸어가면 되돌릴 수 있을까. 우리 이별을 그때 우리를. 만날 수 있을까. 거리에 남은 그리움에게. 안부를 묻고서. 다시 한참을 걷는다. 안녕을 말하면. 정말 끝일까봐. 가벼운 인사해. 한번씩 모두 무너져 내리는 날. 그냥 이렇게 아직 이렇게. 걷고 또 걷는다. 거리에 남은 그리움에게. 안부를 묻고서. 다시 한참을 걷는다. 한참을 걷는다,1,0,0
사랑이 이렇게 떠나가네요,시간이 느린 것 같아요. 그대가 없는 나의 하루는. 한숨이 나고 눈물이 나서. 아무것도 못해. 사랑이 이렇게 떠나가네요. 여전히 믿을 수가 없는 난데. 이젠 혼자라는 생각 두려워져요. 어떻게 살아야죠. 내게는 전부였던 그대. 다시는 볼 수 없다는 그말. 믿을 수 없어. 다시 내게로 올것만 같아요. 사랑이 이렇게 떠나가네요. 여전히 믿을 수가 없는 난데. 이젠 혼자라는 생각 두려워져요. 어떻게 살아야죠. 좋았던 그 기억들이 나를 감싸와. 다시 생각나. 사랑이 이렇게 떠나가네요. 여전히 믿을 수가 없는 난데. 이젠 혼자라는 생각 두려워져요. 어떻게 살아야죠,1,0,1
이만 헤어지는게 맞는 것 같아,난 오늘도 꿈에서 깼어. 너를 찾고 있었던 것만 같아. 차가운 공기는 나를 깨우고. 저 끝까지 시리게 하네. 일어났냐는 니 문자를. 습관처럼 또 기다렸어. 혹시나 하며 만지작거리는 내가. 너무 싫어서 답답해 미칠 것 같아. 어둠에 가려져 너를 볼 수가 없어. 그저 네 곁으로 가고 싶을 뿐인데. 어디서 부터가 잘못된 걸까. 다시 제자리로 돌아와. 하루하루가 지나 추운 겨울이 왔어. 아직 나는 그 기억 속에서 살아가. 날 몰라주는 시간은. 자꾸만 흘러가는 걸. 그리워져 니가 정말. 가득 채웠던 저 서랍을. 열어 버리면 나 무너질 것만 같아. 사랑한다고 속삭였던 모습들이. 자꾸 보여서 눈을 뜨고 싶지 않아. 시간에 가려져 너를 찾을 수 없어. 처음 그때로 난 되돌리고 싶은데. 어디서 부터가 잘못된 걸까. 다시 제자리로 돌아와. 매일매일 손잡고 우리 걷던 그 길을. 여전히 난 혼자 널 향해 걷고 있어. 알아 이젠 더는 안된다는 걸. 이만 놓을께 언젠가는 언젠가는,1,0,2
이만 헤어지는게 맞는 것 같아 (Inst.),난 오늘도 꿈에서 깼어. 너를 찾고 있었던 것만 같아. 차가운 공기는 나를 깨우고. 저 끝까지 시리게 하네. 일어났냐는 니 문자를. 습관처럼 또 기다렸어. 혹시나 하며 만지작거리는 내가. 너무 싫어서 답답해 미칠 것 같아. 어둠에 가려져 너를 볼 수가 없어. 그저 네 곁으로 가고 싶을 뿐인데. 어디서 부터가 잘못된 걸까. 다시 제자리로 돌아와. 하루하루가 지나 추운 겨울이 왔어. 아직 나는 그 기억 속에서 살아가. 날 몰라주는 시간은. 자꾸만 흘러가는 걸. 그리워져 니가 정말. 가득 채웠던 저 서랍을. 열어 버리면 나 무너질 것만 같아. 사랑한다고 속삭였던 모습들이. 자꾸 보여서 눈을 뜨고 싶지 않아. 시간에 가려져 너를 찾을 수 없어. 처음 그때로 난 되돌리고 싶은데. 어디서 부터가 잘못된 걸까. 다시 제자리로 돌아와. 매일매일 손잡고 우리 걷던 그 길을. 여전히 난 혼자 널 향해 걷고 있어. 알아 이젠 더는 안된다는 걸. 이만 놓을께 언젠가는 언젠가는,1,0,2
너를 그린다,사랑한다던 그 말이 맴돌아서. 니가 더욱 더 그리워져. 아직은 나 너의 기억에 살아. 하루하루 힘들기만 해. 니가 없인 내 하루가 너무나 길어. 하루종일 웃을 일조차 없는 나. 답답해진 내 맘 어떡해야 하는지. 난 모르겠어 돌아와줘. 이런 내 모습 나조차 이해 안돼. 흔한 이별에 이러는지. 왜 내가 너 때문에 아파야 하니. 원망속에 너를 그린다. 니가 없인 내 하루가 너무나 길어. 하루종일 웃을 일조차 없는 나. 답답해진 내 맘 어떡해야 하는지. 난 모르겠어 돌아와줘. 시간이 가면 갈수록. 그리움만 더 커져가. 다시 네게 달려가 붙잡고 싶어. 넌 어떠니 아무 일도 없는 듯 사니. 눈물이 나 왜 이리 답답한 건지. 이별이 이렇게 힘든 건지 몰랐어. 난 언제쯤엔 괜찮을까,1,0,1
너를 그린다 (Inst.),사랑한다던 그 말이 맴돌아서. 니가 더욱 더 그리워져. 아직은 나 너의 기억에 살아. 하루하루 힘들기만 해. 니가 없인 내 하루가 너무나 길어. 하루종일 웃을 일조차 없는 나. 답답해진 내 맘 어떡해야 하는지. 난 모르겠어 돌아와줘. 이런 내 모습 나조차 이해 안돼. 흔한 이별에 이러는지. 왜 내가 너 때문에 아파야 하니. 원망속에 너를 그린다. 니가 없인 내 하루가 너무나 길어. 하루종일 웃을 일조차 없는 나. 답답해진 내 맘 어떡해야 하는지. 난 모르겠어 돌아와줘. 시간이 가면 갈수록. 그리움만 더 커져가. 다시 네게 달려가 붙잡고 싶어. 넌 어떠니 아무 일도 없는 듯 사니. 눈물이 나 왜 이리 답답한 건지. 이별이 이렇게 힘든 건지 몰랐어. 난 언제쯤엔 괜찮을까,1,0,1
니가 그리워,숨을 쉬어도 밥을 먹어도. 억지로 또 잠을 청해봐도. 니가 자꾸 아른거려 힘들어. 아직 널 보낼 자신이 없어. 니가 그리워 아직 사랑해. 단 한번도 너를 잊지 못하는 나야. 아직도 니가 내 곁에 있는 것 같아. 모든게 꿈이길 바래 다시 돌아와줘. 숨을 쉬어도 밥을 먹어도. 억지로 또 잠을 청해봐도. 니가 자꾸 아른거려 힘들어. 아직 널 보낼 자신이 없어. 니가 그리워 아직 사랑해. 단 한번도 너를 잊지 못하는 나야. 아직도 니가 내 곁에 있는 것 같아. 모든게 꿈이길 바래 다시 돌아와줘. 니가 그리워 아직 사랑해. 단 한번도 너를 잊지 못하는 나야. 아직도 니가 내 곁에 있는 것 같아. 모든게 꿈이길 바래 다시 돌아와줘,1,0,1
오늘은 술을 한 잔했어요,터벅터벅 무거워진 발걸음을. 이끌고 나와. 보이는 술집에 들어가. 몇 시간을 있었죠. 지나간 기억 떠올리면서. 오늘은 술을 한 잔했어요. 평소 싫던 이 쓰디쓴 술을. 한 잔 두 잔 점점 취하니까. 니가 더 보고싶어. 왜 이러죠 어떡해야해 한 잔했어요. 전화기만 보고있어. 전화걸까 이러면 안돼. 혼란스러운 내 맘속에. 어지러운 머리속. 아직 넌 내게 전부인가봐. 오늘은 술을 한 잔했어요. 평소 싫던 이 쓰디쓴 술을. 한 잔 두 잔 점점 취하니까. 니가 더 보고싶어. 왜 이러죠 어떡해야해 한 잔했어요. 집으로 돌아오는 이 길이. 왜이리 지루할까요. 너와 걷던 그날은 시간이 빨리가. 아쉬워서 애태웠던 날들이었죠. 다 그리워요,1,0,1
다 거짓말이야,이제야 실감이 점점. 조금씩 느껴지는 것 같아. 혼자가 된 기분 이별이란 게. 헤어진 후에야 아프다는 걸. 내가 아프다는 걸. 그때는 이별이 별거 아닌 것 같았어. 널 보낼때엔. 다 거짓말이야 다 진심 아니야. 널 두고 내가 살겠니. 너 돌아온다면 너 그래준다면. 나 정말 이제 잘할게 미안해. 좋았던 우리가 이렇게 됐어. 그냥 장난같았어. 믿기지 않았어. 다시 만날 수 있다고 난 생각했어. 다 거짓말이야 다 진심 아니야. 널 두고 내가 살겠니. 너 돌아온다면 너 그래준다면. 나 정말 이제 잘할게 미안해. 하루가 온통 너뿐인데. 너없이 살 자신이 없어 돌아와줄래. 다 거짓말이야 다 진심 아니야. 널 두고 내가 살겠니. 너 돌아온다면 너 그래준다면. 나 정말 이제 잘할게 미안해,1,0,2
